subset_index,task_name,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,SCR/fold2/XRay/0,23,23,0,0,42,6.563273795973101e-12,0.9710922837257384,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,SCR/fold2/XRay/0,23,23,0,1,28,0.9172161221504213,0.9767776131629944,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,SCR/fold2/XRay/0,23,23,0,2,44,0.8090386986732483,0.9722303748130798,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,SCR/fold2/XRay/0,23,23,0,3,48,0.9397796988487244,0.9702203273773192,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,SCR/fold2/XRay/0,23,23,0,4,35,0.9289632439613342,0.9720710515975952,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,SCR/fold2/XRay/0,23,23,0,5,20,0.8981399536132812,0.97331565618515,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,SCR/fold2/XRay/0,23,23,0,6,60,0.9680415391921996,0.9722750186920166,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,SCR/fold2/XRay/0,23,23,0,7,51,0.9177730679512024,0.9711838960647584,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,SCR/fold2/XRay/0,23,23,0,8,64,0.8561420440673828,0.9721884727478028,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,SCR/fold2/XRay/0,23,23,0,9,32,0.8405543565750122,0.9733132123947144,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,SCR/fold2/XRay/0,23,24,1,0,32,7.5263814278137e-12,0.9708578586578368,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,SCR/fold2/XRay/0,23,24,1,1,51,0.7723600268363953,0.9751633405685424,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,SCR/fold2/XRay/0,23,24,1,2,48,0.9487407207489014,0.9746972322463988,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,SCR/fold2/XRay/0,23,24,1,3,28,0.9297958612442015,0.9732601642608644,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,SCR/fold2/XRay/0,23,24,1,4,42,0.8987444043159485,0.975049078464508,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,SCR/fold2/XRay/0,23,24,1,5,44,0.9113896489143372,0.9717844128608704,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,SCR/fold2/XRay/0,23,24,1,6,64,0.8889379501342773,0.9709058403968812,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,SCR/fold2/XRay/0,23,24,1,7,60,0.9592501521110536,0.972231388092041,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,SCR/fold2/XRay/0,23,24,1,8,20,0.9095575213432312,0.97903710603714,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,SCR/fold2/XRay/0,23,24,1,9,35,0.9209545850753784,0.9712445139884948,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,SCR/fold2/XRay/0,23,25,2,0,42,6.563273795973101e-12,0.9712070226669312,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,SCR/fold2/XRay/0,23,25,2,1,28,0.9172161221504213,0.9768558144569396,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,SCR/fold2/XRay/0,23,25,2,2,51,0.7582982182502747,0.9719207882881165,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,SCR/fold2/XRay/0,23,25,2,3,44,0.8449658155441284,0.9709216952323914,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,SCR/fold2/XRay/0,23,25,2,4,48,0.9496487379074096,0.9708697199821472,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,SCR/fold2/XRay/0,23,25,2,5,64,0.8633948564529419,0.9732699990272522,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,SCR/fold2/XRay/0,23,25,2,6,20,0.8966886401176453,0.975630521774292,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,SCR/fold2/XRay/0,23,25,2,7,60,0.956774890422821,0.9782899022102356,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,SCR/fold2/XRay/0,23,25,2,8,35,0.9277198910713196,0.9700535535812378,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,SCR/fold2/XRay/0,23,25,2,9,32,0.8405543565750122,0.9724108576774596,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,SCR/fold2/XRay/0,23,26,3,0,44,7.924743326837014e-12,0.9747939705848694,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,SCR/fold2/XRay/0,23,26,3,1,60,0.8930767178535461,0.9730075001716614,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,SCR/fold2/XRay/0,23,26,3,2,48,0.910044014453888,0.972141683101654,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,SCR/fold2/XRay/0,23,26,3,3,35,0.9071342349052428,0.9734714031219482,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,SCR/fold2/XRay/0,23,26,3,4,51,0.9140068888664246,0.9712265133857728,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,SCR/fold2/XRay/0,23,26,3,5,20,0.9088479280471802,0.9727587103843688,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,SCR/fold2/XRay/0,23,26,3,6,28,0.9008767008781432,0.9736257791519164,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,SCR/fold2/XRay/0,23,26,3,7,42,0.8782407641410828,0.9711857438087464,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,SCR/fold2/XRay/0,23,26,3,8,64,0.8561420440673828,0.9726323485374452,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,SCR/fold2/XRay/0,23,26,3,9,32,0.8405543565750122,0.9710388779640198,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,SCR/fold2/XRay/0,23,27,4,0,35,7.211185207994797e-12,0.9708212018013,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,SCR/fold2/XRay/0,23,27,4,1,51,0.8849636316299438,0.9703111052513124,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
