subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,23,0,0,9,3.2754185648464773e-12,0.9134286046028136,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,23,0,1,41,0.9080425500869752,0.9080425500869752,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,23,0,2,8,0.941162407398224,0.941162407398224,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,23,0,3,13,0.9496198296546936,0.9496198296546936,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,23,0,4,11,0.9299283623695374,0.9299283623695374,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,23,0,5,35,0.9569079875946044,0.9569079875946044,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,23,0,6,3,0.9310523867607116,0.9310523867607116,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,23,0,7,42,0.9189637899398804,0.9189637899398804,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,23,0,8,14,0.939079999923706,0.939079999923706,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,23,0,9,29,0.9406623840332032,0.9406623840332032,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,24,1,0,29,3.675213779141817e-12,0.904106080532074,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,24,1,1,42,0.917801558971405,0.917801558971405,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,24,1,2,13,0.9239025712013244,0.9239025712013244,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,24,1,3,41,0.8760746121406555,0.9280911087989808,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,24,1,4,9,0.9391791820526124,0.9391791820526124,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,24,1,5,8,0.9304926991462708,0.9304926991462708,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,24,1,6,14,0.9419962167739868,0.9419962167739868,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,24,1,7,3,0.9256855845451356,0.9256855845451356,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,24,1,8,35,0.958057463169098,0.958057463169098,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,24,1,9,11,0.9448922872543336,0.9448922872543336,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,25,2,0,9,3.2754185648464773e-12,0.9040617346763612,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,25,2,1,41,0.9080425500869752,0.9080425500869752,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,25,2,2,42,0.8994383215904236,0.901322066783905,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,25,2,3,8,0.9399628639221193,0.9399628639221193,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,25,2,4,13,0.9503278732299804,0.9503278732299804,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,25,2,5,14,0.9421801567077636,0.9421801567077636,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,25,2,6,35,0.9571438431739808,0.9571438431739808,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,25,2,7,3,0.926392376422882,0.926392376422882,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,25,2,8,11,0.9424179792404176,0.9424179792404176,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,25,2,9,29,0.9406623840332032,0.9406623840332032,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,26,3,0,8,3.9526073386531024e-12,0.9078359007835388,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,26,3,1,3,0.8328047394752502,0.904047966003418,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,26,3,2,13,0.94501394033432,0.94501394033432,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,26,3,3,11,0.9170788526535034,0.9170788526535034,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,26,3,4,42,0.918287992477417,0.918287992477417,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,26,3,5,35,0.9472498893737792,0.9472498893737792,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,26,3,6,41,0.925382673740387,0.925382673740387,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,26,3,7,9,0.9476641416549684,0.9476641416549684,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,26,3,8,14,0.939079999923706,0.939079999923706,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,26,3,9,29,0.9406623840332032,0.9406623840332032,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,27,4,0,11,3.4022363919194998e-12,0.90743488073349,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,27,4,1,42,0.8831009268760681,0.9111533761024476,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,27,4,2,14,0.9198079705238342,0.9198079705238342,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,27,4,3,13,0.944402515888214,0.944402515888214,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,27,4,4,3,0.9232326149940492,0.9232326149940492,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,27,4,5,41,0.9253722429275512,0.9253722429275512,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,27,4,6,8,0.9392951726913452,0.9392951726913452,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,27,4,7,9,0.9479750394821168,0.9479750394821168,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,27,4,8,29,0.9402483105659484,0.9402483105659484,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,27,4,9,35,0.9595276713371276,0.9595276713371276,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,28,5,0,3,3.900135856632625e-12,0.9093050956726074,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,28,5,1,13,0.9389820098876952,0.9389820098876952,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,28,5,2,9,0.945074737071991,0.945074737071991,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,28,5,3,29,0.932515263557434,0.932515263557434,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
