subset_index,task_name,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,WBC/JTSC/EM/0,23,23,0,0,70,8.833922308937314e-12,0.9420276880264282,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,WBC/JTSC/EM/0,23,23,0,1,129,0.5406947135925293,0.970097005367279,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,WBC/JTSC/EM/0,23,23,0,2,162,0.8867497444152832,0.9551779627799988,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,WBC/JTSC/EM/0,23,23,0,3,161,0.8469244241714478,0.9652530550956726,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,WBC/JTSC/EM/0,23,23,0,4,108,0.8290829062461853,0.9583821892738342,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,WBC/JTSC/EM/0,23,23,0,5,35,0.9215572476387024,0.9598715901374816,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,WBC/JTSC/EM/0,23,23,0,6,131,0.9395902752876282,0.9700132012367249,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,WBC/JTSC/EM/0,23,23,0,7,107,0.933403730392456,0.9700565338134766,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,WBC/JTSC/EM/0,23,23,0,8,123,0.933400332927704,0.9533140659332277,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,WBC/JTSC/EM/0,23,23,0,9,6,0.8970115780830383,0.969191312789917,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,WBC/JTSC/EM/0,23,24,1,0,6,2.451582773593808e-12,0.9694363474845886,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,WBC/JTSC/EM/0,23,24,1,1,107,0.7924250364303589,0.9701112508773804,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
